Image_Path,Person_Name,Person_Label,x1,x2,y1,y2,Label
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/001.jpg,fdac1,16,178,327,161,311,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/002.jpg,fdac1,16,178,327,161,311,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/003.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/004.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/005.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/006.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/007.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/008.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/009.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/010.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/011.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/012.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/013.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/014.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/015.jpg,fdac1,16,174,353,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/016.jpg,fdac1,16,174,353,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/017.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/018.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/019.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/020.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/021.jpg,fdac1,16,178,327,145,294,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/fdac1/sa2/022.jpg,fdac1,16,178,327,145,294,1
