Image_Path,Person_Name,Person_Label,x1,x2,y1,y2,Label
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/001.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/002.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/003.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/004.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/005.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/006.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/007.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/008.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/009.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/010.jpg,mwbt0,14,154,333,134,313,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/011.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/012.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/013.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/014.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/015.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/016.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/017.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/018.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/019.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/020.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/021.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/022.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/023.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/024.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/025.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/026.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/027.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/028.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/029.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/030.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/031.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/032.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/033.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/034.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/035.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/036.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/037.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/038.jpg,mwbt0,14,137,352,113,328,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/lower_quality/mwbt0/sa1/039.jpg,mwbt0,14,137,352,113,328,1
