Image_Path,Person_Name,Person_Label,x1,x2,y1,y2,Label
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/001.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/002.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/003.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/004.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/005.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/006.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/007.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/008.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/009.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/010.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/011.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/012.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/013.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/014.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/015.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/016.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/017.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/018.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/019.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/020.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/021.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/022.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/023.jpg,mmdm2,9,174,353,114,293,1
/kaggle/input/deepfaketimit/DeepfakeTIMIT/higher_quality/mmdm2/sx192/024.jpg,mmdm2,9,174,353,114,293,1
