Image_Path,Person_Name,Person_Label,x1,x2,y1,y2,Label
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/001,fedw0,60,154,333,114,293,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/002,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/003,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/004,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/005,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/006,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/007,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/008,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/009,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/010,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/011,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/012,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/013,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/014,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/015,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/016,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/017,fedw0,60,154,333,94,273,0
/kaggle/input/vidtimit-audiovideo-dataset/fedw0/fedw0/video/sx364/018,fedw0,60,154,333,94,273,0
